latitude,longitude,offense,time,month,day,year,magnitude
40.6341796180001,-74.02370129,Grand Larceny,11:20,01,09,2006,3
40.896104576,-73.8577845469999,Felony Assault,11:25,01,09,2006,3
40.896104576,-73.8577845469999,Felony Assault,11:25,01,09,2006,3
40.8451541810001,-73.866499185,Burglary,11:30,01,09,2006,3
40.726882624,-73.952871348,Motor Larceny,11:30,01,09,2006,3
40.7996727560001,-73.958848001,Grand Larceny,11:36,01,09,2006,3
40.5763939190001,-73.9671714569999,Felony Assault,11:40,01,09,2006,3
40.6677153910001,-73.906354741,Robbery,11:40,01,09,2006,3
40.5947568190001,-73.799625699,Grand Larceny,00:00,01,09,2006,3
40.6513904710001,-73.960200798,Grand Larceny,00:00,01,09,2006,3
40.6563087070001,-73.8478546759999,Motor Larceny,00:00,01,09,2006,3
40.671106911,-73.881432957,Rape,00:00,01,09,2006,3
40.6754873840001,-73.800003235,Robbery,00:00,01,09,2006,3
40.7296347010001,-73.862642678,Grand Larceny,00:00,01,09,2006,3
40.7386012270001,-73.993838059,Grand Larceny,00:00,01,09,2006,3
40.742273842,-74.0025492189999,Grand Larceny,00:00,01,09,2006,3
40.7477606030001,-74.002271534,Grand Larceny,00:00,01,09,2006,3
40.8247273870001,-73.9189317889999,Grand Larceny,00:00,01,09,2006,3
40.661096839,-73.919703735,Felony Assault,00:15,01,09,2006,3
40.549832128,-74.200569908,Grand Larceny,00:30,01,09,2006,3
40.7977271660001,-73.946507862,Grand Larceny,00:30,01,09,2006,3
40.707579078,-73.7967329049999,Felony Assault,00:43,01,09,2006,3
40.838864148,-73.944642498,Burglary,00:45,01,09,2006,3
40.6902376100001,-73.7998760569999,Felony Assault,00:55,01,09,2006,3
40.613127401,-74.03340776,Grand Larceny,13:00,01,09,2006,3
40.722887536,-73.9945321879999,Grand Larceny,13:00,01,09,2006,3
40.754843416,-73.98201209,Grand Larceny,13:00,01,09,2006,3
40.817473083,-73.8981560679999,Robbery,13:00,01,09,2006,3
40.819150527,-73.937183784,Motor Larceny,13:00,01,09,2006,3
40.8306736550001,-73.8821459549999,Grand Larceny,13:00,01,09,2006,3
40.8791889780001,-73.882070808,Robbery,13:00,01,09,2006,3
40.678767855,-73.869024289,Grand Larceny,13:10,01,09,2006,3
40.779843504,-73.955339747,Grand Larceny,13:14,01,09,2006,3
40.881702497,-73.919704919,Grand Larceny,13:15,01,09,2006,3
40.6450099200001,-74.008635382,Grand Larceny,13:30,01,09,2006,3
40.7300457920001,-73.955921546,Burglary,13:30,01,09,2006,3
40.7911573800001,-73.973349387,Burglary,13:30,01,09,2006,3
40.656378143,-73.901508727,Robbery,13:40,01,09,2006,3
40.830889993,-73.8272846199999,Grand Larceny,13:45,01,09,2006,3
40.6185287490001,-73.9442957209999,Grand Larceny,14:00,01,09,2006,3
40.635730058,-74.003838614,Grand Larceny,14:00,01,09,2006,3
40.6522240510001,-73.957857785,Grand Larceny,14:00,01,09,2006,3
40.6598749020001,-73.984200264,Grand Larceny,14:00,01,09,2006,3
40.6630755360001,-73.985893601,Grand Larceny,14:00,01,09,2006,3
40.6922636800001,-73.9877445349999,Grand Larceny,14:00,01,09,2006,3
40.716686748,-73.797029793,Burglary,14:00,01,09,2006,3
40.727778744,-74.004302131,Burglary,14:00,01,09,2006,3
40.7356430500001,-73.896888303,Burglary,14:00,01,09,2006,3
40.7404897810001,-74.0001349679999,Burglary,14:00,01,09,2006,3
40.7487778610001,-73.9843199379999,Grand Larceny,14:00,01,09,2006,3
40.816054438,-73.9119444689999,Grand Larceny,14:00,01,09,2006,3
40.7043129570001,-73.803141142,Felony Assault,14:15,01,09,2006,3
40.696224876,-73.743593204,Grand Larceny,14:20,01,09,2006,3
40.7838624520001,-73.975952223,Grand Larceny,14:23,01,09,2006,3
40.598818915,-73.967063205,Burglary,14:30,01,09,2006,3
40.69757952,-73.907571401,Robbery,14:30,01,09,2006,3
40.7433349890001,-73.984079429,Grand Larceny,14:30,01,09,2006,3
40.825678618,-73.9064865409999,Burglary,14:50,01,09,2006,3
40.5761573,-73.9759837999999,Rape,15:00,01,09,2006,3
40.621742055,-73.948359951,Burglary,15:00,01,09,2006,3
40.7032277770001,-73.802560071,Motor Larceny,15:00,01,09,2006,3
40.7154958630001,-73.993840194,Grand Larceny,15:00,01,09,2006,3
40.7497038020001,-74.004935148,Grand Larceny,15:00,01,09,2006,3
40.7597110740001,-73.99356177,Burglary,15:00,01,09,2006,3
40.7636528630001,-73.97558409,Grand Larceny,15:00,01,09,2006,3
40.774237779,-73.982100724,Grand Larceny,15:00,01,09,2006,3
40.774860603,-73.980659964,Grand Larceny,15:00,01,09,2006,3
40.799196819,-73.9330815169999,Robbery,15:00,01,09,2006,3
40.8188154050001,-73.95408521,Grand Larceny,15:00,01,09,2006,3
40.8218405110001,-73.9551670399999,Grand Larceny,15:00,01,09,2006,3
40.829609717,-73.946207606,Grand Larceny,15:00,01,09,2006,3
40.8842888190001,-73.862417185,Robbery,15:00,01,09,2006,3
40.839875723,-73.936914847,Robbery,15:05,01,09,2006,3
40.6865041190001,-73.9220673419999,Felony Assault,15:10,01,09,2006,3
40.6919302900001,-73.9789495219999,Robbery,15:10,01,09,2006,3
40.8359396060001,-73.886465989,Felony Assault,15:10,01,09,2006,3
40.8359396060001,-73.886465989,Felony Assault,15:10,01,09,2006,3
40.6787780000001,-73.735854763,Robbery,15:15,01,09,2006,3
40.859325234,-73.90552823,Felony Assault,15:25,01,09,2006,3
40.6047954630001,-74.084470177,Felony Assault,15:30,01,09,2006,3
40.7046543220001,-73.818800482,Grand Larceny,15:30,01,09,2006,3
40.711565433,-73.768185063,Felony Assault,15:30,01,09,2006,3
40.753799821,-73.978558209,Grand Larceny,15:30,01,09,2006,3
40.8487013660001,-73.90328063,Robbery,15:30,01,09,2006,3
40.860649618,-73.930771052,Robbery,15:30,01,09,2006,3
40.815732053,-73.945420411,Robbery,15:30,01,09,2006,3
40.764718266,-73.827990491,Felony Assault,15:35,01,09,2006,3
40.7126814920001,-73.801384996,Robbery,15:40,01,09,2006,3
40.8505199140001,-73.905150357,Grand Larceny,15:45,01,09,2006,3
40.70515635,-73.795694339,Grand Larceny,15:47,01,09,2006,3
40.5930088910001,-74.073044726,Robbery,15:50,01,09,2006,3
40.6183073710001,-73.946291435,Grand Larceny,15:55,01,09,2006,3
40.5820646940001,-73.96721187,Robbery,16:00,01,09,2006,3
40.587492346,-73.962118273,Grand Larceny,16:00,01,09,2006,3
40.68400831,-73.9503020189999,Robbery,16:00,01,09,2006,3
40.6967807940001,-73.946556394,Grand Larceny,16:00,01,09,2006,3
40.7062220130001,-73.950974356,Rape,16:00,01,09,2006,3
40.747641216,-73.858859374,Burglary,16:00,01,09,2006,3
40.7656523470001,-73.931288555,Robbery,16:00,01,09,2006,3
40.789236568,-73.97560721,Grand Larceny,16:00,01,09,2006,3
40.8578764060001,-73.882079677,Burglary,16:00,01,09,2006,3
40.8668458220001,-73.899172338,Burglary,16:04,01,09,2006,3
40.5881305250001,-74.166156916,Grand Larceny,16:10,01,09,2006,3
40.7817581940001,-73.981065991,Robbery,16:12,01,09,2006,3
40.7401952870001,-73.98636805,Grand Larceny,16:15,01,09,2006,3
40.636300164,-73.8924659749999,Felony Assault,16:20,01,09,2006,3
40.816805565,-73.907261306,Grand Larceny,16:20,01,09,2006,3
40.705323164,-73.919397994,Robbery,16:30,01,09,2006,3
40.818810672,-73.956025337,Robbery,16:30,01,09,2006,3
40.760185479,-73.767842585,Robbery,16:30,01,09,2006,3
40.853960274,-73.900120875,Robbery,16:45,01,09,2006,3
40.8627633610001,-73.9010801649999,Grand Larceny,16:50,01,09,2006,3
40.5970604030001,-73.9843123489999,Burglary,17:00,01,09,2006,3
40.6171370880001,-73.956957829,Felony Assault,17:00,01,09,2006,3
40.6394436890001,-74.005460259,Robbery,17:00,01,09,2006,3
40.664069312,-73.8986822479999,Felony Assault,17:00,01,09,2006,3
40.7089319770001,-73.836152677,Motor Larceny,17:00,01,09,2006,3
40.7224155660001,-73.999334029,Grand Larceny,17:00,01,09,2006,3
40.7304381170001,-73.806654033,Grand Larceny,17:00,01,09,2006,3
40.7452952900001,-73.988730839,Grand Larceny,17:00,01,09,2006,3
40.8451630970001,-73.890610336,Burglary,17:00,01,09,2006,3
40.8660757600001,-73.8943757869999,Robbery,17:00,01,09,2006,3
40.680579719,-73.9743165579999,Grand Larceny,17:00,01,09,2006,3
40.779843504,-73.955339747,Grand Larceny,17:11,01,09,2006,3
40.7119797760001,-73.786576289,Robbery,17:15,01,09,2006,3
40.7224155660001,-73.999334029,Robbery,17:15,01,09,2006,3
40.746161946,-73.98312599,Grand Larceny,17:27,01,09,2006,3
40.732749396,-74.006456563,Grand Larceny,17:30,01,09,2006,3
40.7518403300001,-73.979995324,Burglary,17:30,01,09,2006,3
40.7576243570001,-73.985682275,Grand Larceny,17:30,01,09,2006,3
40.805065604,-73.939035658,Grand Larceny,17:30,01,09,2006,3
40.8934005500001,-73.857370766,Robbery,17:30,01,09,2006,3
40.835210342,-73.8901569079999,Grand Larceny,17:40,01,09,2006,3
40.8246640730001,-73.891930338,Robbery,17:50,01,09,2006,3
40.6678628190001,-73.9053884689999,Felony Assault,17:55,01,09,2006,3
40.7299798510001,-73.9921394519999,Grand Larceny,17:55,01,09,2006,3
40.6107171290001,-73.9209852829999,Grand Larceny,18:00,01,09,2006,3
40.6217792370001,-74.07815175,Felony Assault,18:00,01,09,2006,3
40.634989589,-74.117291564,Grand Larceny,18:00,01,09,2006,3
40.678069114,-73.9068737809999,Grand Larceny,18:00,01,09,2006,3
40.704519948,-73.9292704979999,Grand Larceny,18:00,01,09,2006,3
40.753223211,-73.7929337529999,Grand Larceny,18:00,01,09,2006,3
40.8836797600001,-73.833450905,Felony Assault,18:00,01,09,2006,3
40.8847905100001,-73.830978064,Robbery,18:00,01,09,2006,3
40.6165262690001,-74.030484684,Grand Larceny,18:10,01,09,2006,3
40.7373689550001,-73.996840424,Grand Larceny,18:15,01,09,2006,3
40.764818269,-73.9851897729999,Grand Larceny,18:15,01,09,2006,3
40.8293492650001,-73.891886594,Grand Larceny,18:21,01,09,2006,3
40.7595224780001,-73.72708427,Felony Assault,18:25,01,09,2006,3
40.795694944,-73.93873725,Felony Assault,18:26,01,09,2006,3
40.5888047940001,-73.9734553389999,Robbery,18:30,01,09,2006,3
40.6862424810001,-73.824176156,Robbery,18:30,01,09,2006,3
40.687991707,-73.967787199,Robbery,18:30,01,09,2006,3
40.7482129790001,-73.9889432799999,Burglary,18:30,01,09,2006,3
40.8266005350001,-73.874384536,Motor Larceny,18:30,01,09,2006,3
40.6722941460001,-73.9787394219999,Motor Larceny,18:45,01,09,2006,3
40.6052766510001,-73.999356801,Burglary,19:00,01,09,2006,3
40.615475798,-73.9485953189999,Motor Larceny,19:00,01,09,2006,3
40.711443839,-73.787678166,Motor Larceny,19:00,01,09,2006,3
40.758030031,-73.981794653,Grand Larceny,19:00,01,09,2006,3
40.8398183210001,-73.8687686649999,Grand Larceny,19:00,01,09,2006,3
40.8443067260001,-73.902849692,Felony Assault,19:00,01,09,2006,3
40.632232081,-73.892141072,Robbery,19:05,01,09,2006,3
40.7783576150001,-73.9528638039999,Grand Larceny,19:05,01,09,2006,3
40.633441572,-73.903408859,Robbery,19:06,01,09,2006,3
40.7013576150001,-73.9127451369999,Robbery,19:10,01,09,2006,3
40.749121191,-73.9861677229999,Burglary,19:15,01,09,2006,3
40.5519960350001,-74.1835664229999,Grand Larceny,19:30,01,09,2006,3
40.6221181650001,-74.084063433,Felony Assault,19:30,01,09,2006,3
40.725476148,-73.743686307,Robbery,19:30,01,09,2006,3
40.7337918850001,-73.814802646,Grand Larceny,19:30,01,09,2006,3
40.8537535670001,-73.8620176539999,Motor Larceny,19:30,01,09,2006,3
40.7588331680001,-73.9759396009999,Grand Larceny,19:48,01,09,2006,3
40.897546166,-73.853892999,Burglary,19:50,01,09,2006,3
40.6224086660001,-73.936637678,Robbery,20:00,01,09,2006,3
40.669342832,-73.913079006,Motor Larceny,20:00,01,09,2006,3
40.676226839,-73.9758504289999,Motor Larceny,20:00,01,09,2006,3
40.681413218,-73.927257927,Grand Larceny,20:00,01,09,2006,3
40.707284755,-73.76203222,Motor Larceny,20:00,01,09,2006,3
40.7151941750001,-73.874367235,Motor Larceny,20:00,01,09,2006,3
40.7181721650001,-73.916611943,Burglary,20:00,01,09,2006,3
40.758895066,-73.984837345,Grand Larceny,20:00,01,09,2006,3
40.8061110420001,-73.938467584,Robbery,20:00,01,09,2006,3
40.843901255,-73.900504632,Rape,20:00,01,09,2006,3
40.8787034970001,-73.872073015,Burglary,20:00,01,09,2006,3
40.6922416740001,-73.987300996,Robbery,20:10,01,09,2006,3
40.885961642,-73.848135601,Felony Assault,20:20,01,09,2006,3
40.668442123,-73.924121524,Felony Assault,20:30,01,09,2006,3
40.7055028250001,-73.934326122,Robbery,20:30,01,09,2006,3
40.7623944200001,-73.983421495,Grand Larceny,20:30,01,09,2006,3
40.7952581980001,-73.949359408,Robbery,20:30,01,09,2006,3
40.6987367730001,-73.831568765,Grand Larceny,20:38,01,09,2006,3
40.8690585320001,-73.8796301479999,Robbery,20:40,01,09,2006,3
40.5865115560001,-73.9523367479999,Grand Larceny,21:00,01,09,2006,3
40.595201789,-73.9528058499999,Burglary,21:00,01,09,2006,3
40.6581583620001,-73.939591599,Motor Larceny,21:00,01,09,2006,3
40.6695130840001,-73.956942055,Grand Larceny,21:00,01,09,2006,3
40.672260604,-73.965033402,Robbery,21:00,01,09,2006,3
40.7316858390001,-73.7843699169999,Motor Larceny,21:00,01,09,2006,3
40.737964597,-73.9982621469999,Burglary,21:00,01,09,2006,3
40.7425826400001,-73.816073757,Grand Larceny,21:00,01,09,2006,3
40.743408738,-73.888871954,Robbery,21:00,01,09,2006,3
40.7686084220001,-73.7934238349999,Grand Larceny,21:00,01,09,2006,3
40.841359853,-73.849943283,Burglary,21:00,01,09,2006,3
40.7754976260001,-73.982172597,Grand Larceny,21:15,01,09,2006,3
40.8289546130001,-73.9050221059999,Robbery,21:20,01,09,2006,3
40.877431814,-73.8988308369999,Grand Larceny,21:25,01,09,2006,3
40.59086009,-73.94778974,Grand Larceny,21:30,01,09,2006,3
40.830889993,-73.8272846199999,Motor Larceny,21:30,01,09,2006,3
40.6675019960001,-73.733296816,Burglary,21:45,01,09,2006,3
40.7081879070001,-73.959701599,Robbery,21:45,01,09,2006,3
40.6668307750001,-73.881656839,Robbery,22:00,01,09,2006,3
40.725651364,-73.992064198,Motor Larceny,22:00,01,09,2006,3
40.732303271,-73.865530959,Motor Larceny,22:00,01,09,2006,3
40.7366909460001,-73.995231092,Grand Larceny,22:00,01,09,2006,3
40.7551241780001,-73.9085635609999,Robbery,22:00,01,09,2006,3
40.7623547960001,-73.976526731,Burglary,22:00,01,09,2006,3
40.8130453650001,-73.946260732,Grand Larceny,22:00,01,09,2006,3
40.821694845,-73.937116347,Felony Assault,22:00,01,09,2006,3
40.668201363,-73.731877353,Burglary,22:05,01,09,2006,3
40.601338673,-74.1322095359999,Motor Larceny,22:30,01,09,2006,3
40.620187349,-73.940310368,Grand Larceny,22:30,01,09,2006,3
40.70724592,-73.9067392439999,Motor Larceny,22:30,01,09,2006,3
40.7108920060001,-73.795178985,Burglary,22:30,01,09,2006,3
40.863120505,-73.8952373069999,Robbery,22:30,01,09,2006,3
40.6684785620001,-73.976956287,Felony Assault,22:35,01,09,2006,3
40.823368675,-73.9471665199999,Robbery,22:40,01,09,2006,3
40.7192889290001,-73.990928594,Robbery,22:41,01,09,2006,3
40.7631596960001,-73.885803096,Grand Larceny,22:45,01,09,2006,3
40.5930931730001,-74.160332554,Grand Larceny,23:00,01,09,2006,3
40.62677001,-73.9316188619999,Grand Larceny,23:00,01,09,2006,3
40.6626928050001,-73.88830716,Motor Larceny,23:00,01,09,2006,3
40.680258114,-73.868887961,Burglary,23:00,01,09,2006,3
40.687276786,-73.92842701,Burglary,23:00,01,09,2006,3
40.7000479120001,-73.937346492,Robbery,23:00,01,09,2006,3
40.757240531,-73.9897936369999,Grand Larceny,23:00,01,09,2006,3
40.7609632360001,-73.869660418,Burglary,23:00,01,09,2006,3
40.72678474,-73.804968914,Robbery,23:10,01,09,2006,3
40.6093691990001,-73.9751362929999,Burglary,23:30,01,09,2006,3
40.687258813,-73.967643321,Robbery,23:30,01,09,2006,3
40.6914969530001,-73.9596359609999,Burglary,23:30,01,09,2006,3
40.7571895460001,-73.869960175,Grand Larceny,23:30,01,09,2006,3
40.8342930630001,-73.948093802,Motor Larceny,23:30,01,09,2006,3
40.7522556810001,-73.889506867,Burglary,23:45,01,09,2006,3
40.682189603,-73.9465825089999,Robbery,12:00,01,10,2006,3
40.681650679,-73.824314454,Grand Larceny,12:01,01,10,2006,3
40.8427541680001,-73.835837539,Felony Assault,12:01,01,10,2006,3
40.602603179,-74.0030876609999,Grand Larceny,12:01,01,10,2006,3
40.7693060870001,-73.91550818,Grand Larceny,12:01,01,10,2006,3
40.742699299,-73.9986553799999,Grand Larceny,12:01,01,10,2006,3
40.756825464,-73.8837023789999,Burglary,12:15,01,10,2006,3
40.508821556,-74.238015877,Motor Larceny,12:30,01,10,2006,3
40.6336329220001,-74.006461381,Grand Larceny,12:30,01,10,2006,3
40.67710104,-73.734707731,Burglary,12:30,01,10,2006,3
40.745410898,-73.992841369,Burglary,12:30,01,10,2006,3
40.773984436,-73.9099890699999,Motor Larceny,12:30,01,10,2006,3
40.779138678,-73.956838676,Grand Larceny,12:30,01,10,2006,3
40.635321721,-73.9450022949999,Felony Assault,12:35,01,10,2006,3
40.6880064430001,-73.9194369539999,Burglary,12:36,01,10,2006,3
40.6775084240001,-73.9982456939999,Burglary,01:00,01,10,2006,3
40.688872153,-73.9445290319999,Rape,01:00,01,10,2006,3
40.694457825,-73.950701727,Burglary,01:00,01,10,2006,3
40.783070776,-73.919087223,Motor Larceny,01:00,01,10,2006,3
40.6953849070001,-73.949208072,Grand Larceny,01:05,01,10,2006,3
40.7108315520001,-74.016085232,Felony Assault,01:16,01,10,2006,3
40.7547401210001,-73.8596600609999,Burglary,01:20,01,10,2006,3
40.6493447130001,-73.965964357,Motor Larceny,01:30,01,10,2006,3
40.6737721420001,-73.92360715,Motor Larceny,01:30,01,10,2006,3
40.628887068,-74.1207645659999,Felony Assault,01:32,01,10,2006,3
40.8342800240001,-73.8874553699999,Grand Larceny,01:35,01,10,2006,3
40.6535261160001,-73.918829881,Grand Larceny,02:00,01,10,2006,3
40.6780041910001,-73.970445496,Motor Larceny,02:00,01,10,2006,3
40.7230185330001,-73.985754646,Robbery,02:00,01,10,2006,3
40.6675334270001,-73.86424849,Robbery,02:15,01,10,2006,3
40.8064397480001,-73.948299746,Robbery,02:32,01,10,2006,3
40.636899989,-74.086251088,Felony Assault,03:00,01,10,2006,3
40.7230741010001,-73.7681089549999,Grand Larceny,03:00,01,10,2006,3
40.8440211440001,-73.8820970089999,Felony Assault,03:00,01,10,2006,3
40.856162957,-73.844397124,Rape,03:00,01,10,2006,3
40.8611568740001,-73.896986539,Burglary,03:00,01,10,2006,3
40.8588502110001,-73.9052975399999,Robbery,03:16,01,10,2006,3
40.6290963820001,-73.976850998,Robbery,03:30,01,10,2006,3
40.8100332440001,-73.916616065,Burglary,03:30,01,10,2006,3
40.7709439290001,-73.981076286,Grand Larceny,04:00,01,10,2006,3
40.8170575840001,-73.934548418,Grand Larceny,04:00,01,10,2006,3
40.858608652,-73.908670731,Motor Larceny,04:27,01,10,2006,3
40.7588113100001,-73.858012706,Burglary,04:30,01,10,2006,3
40.6344230670001,-73.955087579,Felony Assault,04:56,01,10,2006,3
40.857389535,-73.846216211,Felony Assault,04:58,01,10,2006,3
40.72618713,-73.735233904,Rape,05:00,01,10,2006,3
40.6731328110001,-73.75227273,Robbery,05:15,01,10,2006,3
40.746645976,-73.991938992,Grand Larceny,05:15,01,10,2006,3
40.5365017560001,-74.151432948,Burglary,05:20,01,10,2006,3
40.6760526460001,-73.7936924969999,Burglary,05:30,01,10,2006,3
40.655131232,-73.751694453,Robbery,05:40,01,10,2006,3
40.668201363,-73.731877353,Burglary,06:00,01,10,2006,3
40.674724111,-73.970158543,Grand Larceny,06:00,01,10,2006,3
40.7530299370001,-73.726583905,Grand Larceny,06:00,01,10,2006,3
40.7736187080001,-73.8931324119999,Motor Larceny,06:00,01,10,2006,3
40.840490291,-73.93646612,Robbery,06:00,01,10,2006,3
40.6898339420001,-73.802949505,Burglary,06:10,01,10,2006,3
40.6922416740001,-73.987300996,Robbery,06:15,01,10,2006,3
40.68140047,-73.9963707599999,Burglary,06:20,01,10,2006,3
40.8788598740001,-73.855720445,Motor Larceny,06:25,01,10,2006,3
40.799196819,-73.9330815169999,Grand Larceny,06:50,01,10,2006,3
40.671106911,-73.881432957,Rape,07:00,01,10,2006,3
40.660516031,-73.925392051,Robbery,07:00,01,10,2006,3
40.738970325,-73.856467217,Grand Larceny,07:00,01,10,2006,3
40.6845946650001,-73.827173171,Burglary,07:30,01,10,2006,3
40.7277266460001,-73.8491275919999,Motor Larceny,07:30,01,10,2006,3
40.7401952870001,-73.98636805,Grand Larceny,07:30,01,10,2006,3
40.839312083,-73.875094178,Burglary,07:30,01,10,2006,3
40.862758367,-73.9049340619999,Felony Assault,07:55,01,10,2006,3
40.6234499280001,-73.9989459619999,Burglary,08:00,01,10,2006,3
40.6328568210001,-74.166307907,Motor Larceny,08:00,01,10,2006,3
40.6693048000001,-73.797671443,Burglary,08:00,01,10,2006,3
40.749249046,-73.978646292,Grand Larceny,08:00,01,10,2006,3
40.7498000410001,-73.975159678,Grand Larceny,08:00,01,10,2006,3
40.756860977,-73.875656664,Rape,08:00,01,10,2006,3
40.6279777550001,-73.941647157,Motor Larceny,08:00,01,10,2006,3
40.7791680820001,-73.954784146,Robbery,08:05,01,10,2006,3
40.61478207,-74.083045677,Burglary,08:10,01,10,2006,3
40.6681537370001,-73.912280306,Robbery,08:11,01,10,2006,3
40.713143696,-74.004059506,Grand Larceny,08:15,01,10,2006,3
40.5768090990001,-73.983183168,Felony Assault,08:25,01,10,2006,3
40.616590027,-73.987589134,Burglary,08:30,01,10,2006,3
40.7506789550001,-73.8854274779999,Burglary,08:30,01,10,2006,3
40.772276069,-73.988119733,Grand Larceny,08:30,01,10,2006,3
40.7075813170001,-73.940679368,Robbery,08:50,01,10,2006,3
40.8794996330001,-73.8722305969999,Felony Assault,08:55,01,10,2006,3
40.624917274,-74.110674269,Grand Larceny,09:00,01,10,2006,3
40.6570578550001,-73.917708303,Grand Larceny,09:00,01,10,2006,3
40.660786294,-73.961478335,Grand Larceny,09:00,01,10,2006,3
40.7313703900001,-73.982563257,Robbery,09:00,01,10,2006,3
40.741550885,-73.811154325,Burglary,09:00,01,10,2006,3
40.763173282,-73.967501759,Grand Larceny,09:00,01,10,2006,3
40.763776696,-73.966014183,Grand Larceny,09:00,01,10,2006,3
40.759458873,-73.975484557,Burglary,09:15,01,10,2006,3
40.773222365,-73.91867316,Burglary,09:15,01,10,2006,3
40.7083531120001,-73.911549308,Robbery,09:25,01,10,2006,3
40.601915708,-73.96045716,Burglary,09:30,01,10,2006,3
40.7482979910001,-73.988178144,Grand Larceny,09:30,01,10,2006,3
40.8487381590001,-73.936501616,Grand Larceny,09:30,01,10,2006,3
40.8517666160001,-73.884718385,Felony Assault,09:40,01,10,2006,3
40.6319012010001,-73.8877029879999,Grand Larceny,09:45,01,10,2006,3
40.7440241890001,-73.927543235,Grand Larceny,09:57,01,10,2006,3
40.5861260550001,-74.154915363,Grand Larceny,10:00,01,10,2006,3
40.6503520050001,-73.917230065,Burglary,10:00,01,10,2006,3
40.6802242210001,-73.9597689719999,Motor Larceny,10:00,01,10,2006,3
40.688743366,-73.9449834759999,Grand Larceny,10:00,01,10,2006,3
40.6903177340001,-73.801765328,Burglary,10:00,01,10,2006,3
40.6916750600001,-73.945568835,Burglary,10:00,01,10,2006,3
40.7540898550001,-73.993941298,Grand Larceny,10:00,01,10,2006,3
40.7546302970001,-73.823688849,Grand Larceny,10:00,01,10,2006,3
40.7593299820001,-73.8170779279999,Burglary,10:00,01,10,2006,3
40.765563494,-73.957641673,Grand Larceny,10:00,01,10,2006,3
40.875698895,-73.880536588,Grand Larceny,10:00,01,10,2006,3
40.761062092,-73.896783978,Burglary,10:15,01,10,2006,3
40.7616050240001,-73.7764253519999,Burglary,10:20,01,10,2006,3
40.584395509,-73.931079014,Motor Larceny,10:30,01,10,2006,3
40.5963229640001,-74.0907573539999,Grand Larceny,10:30,01,10,2006,3
40.7941533860001,-73.968443699,Grand Larceny,10:30,01,10,2006,3
40.6616377300001,-73.8990175439999,Felony Assault,10:50,01,10,2006,3
40.5760429810001,-73.968593535,Grand Larceny,11:00,01,10,2006,3
40.5917009620001,-73.949953045,Grand Larceny,11:00,01,10,2006,3
40.601321829,-73.9769254459999,Grand Larceny,11:00,01,10,2006,3
40.610566137,-73.957188968,Grand Larceny,11:00,01,10,2006,3
40.6404593600001,-74.0026101839999,Motor Larceny,11:00,01,10,2006,3
40.751669511,-73.9765774159999,Grand Larceny,11:00,01,10,2006,3
40.7572846730001,-73.7749599319999,Burglary,11:00,01,10,2006,3
40.7899592750001,-73.945856841,Grand Larceny,11:00,01,10,2006,3
40.6576626450001,-73.947395064,Felony Assault,11:15,01,10,2006,3
40.708858707,-73.859637628,Burglary,11:15,01,10,2006,3
40.7204669450001,-73.851387932,Burglary,11:30,01,10,2006,3
40.8937982690001,-73.857160128,Robbery,11:30,01,10,2006,3
40.5534003060001,-74.137159835,Grand Larceny,00:00,01,10,2006,3
40.6576848500001,-73.8925252129999,Grand Larceny,00:00,01,10,2006,3
40.6777983440001,-73.898286444,Grand Larceny,00:00,01,10,2006,3
40.6910567730001,-73.8037716599999,Burglary,00:00,01,10,2006,3
40.695778596,-73.945792677,Grand Larceny,00:00,01,10,2006,3
40.704535998,-74.0065980969999,Grand Larceny,00:00,01,10,2006,3
40.723752742,-73.858166769,Grand Larceny,00:00,01,10,2006,3
40.727778744,-74.004302131,Grand Larceny,00:00,01,10,2006,3
40.7481136960001,-73.984803708,Grand Larceny,00:00,01,10,2006,3
40.7518475630001,-73.8742728459999,Burglary,00:00,01,10,2006,3
40.7569532960001,-73.977311904,Grand Larceny,00:00,01,10,2006,3
40.7735298280001,-73.953372682,Grand Larceny,00:00,01,10,2006,3
40.8119894020001,-73.91547567,Grand Larceny,00:00,01,10,2006,3
40.783558618,-73.9803396729999,Robbery,00:05,01,10,2006,3
40.7247565650001,-73.991952462,Grand Larceny,00:08,01,10,2006,3
40.6416962690001,-73.9365761239999,Robbery,00:10,01,10,2006,3
40.6959030460001,-73.9192903759999,Robbery,00:10,01,10,2006,3
40.8550174380001,-73.883075218,Grand Larceny,00:10,01,10,2006,3
40.579768201,-73.961305462,Robbery,00:30,01,10,2006,3
40.6513904710001,-73.960200798,Grand Larceny,00:30,01,10,2006,3
40.7022000440001,-73.928338858,Grand Larceny,00:30,01,10,2006,3
40.7067067770001,-74.010933704,Grand Larceny,00:30,01,10,2006,3
40.727439749,-73.858811959,Burglary,00:30,01,10,2006,3
40.664527498,-73.9477392909999,Felony Assault,00:35,01,10,2006,3
40.6120211750001,-73.921376325,Grand Larceny,13:00,01,10,2006,3
40.655498992,-73.917951697,Burglary,13:00,01,10,2006,3
40.6621677370001,-73.75500235,Grand Larceny,13:00,01,10,2006,3
40.706440877,-74.0064035189999,Grand Larceny,13:00,01,10,2006,3
40.7115468050001,-73.784009429,Motor Larceny,13:00,01,10,2006,3
40.7546118750001,-73.877140721,Grand Larceny,13:00,01,10,2006,3
40.761726342,-73.9769890059999,Grand Larceny,13:00,01,10,2006,3
